query_id,query,category,system,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills,latency_ms
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,11,JOB_0090689,0.6411054134368896,Warehouse Manager,Jd Fashion Ltd,"Preston, England, United Kingdom",Mid senior,Onsite,"Warehouse Management, Inventory Control, Forklift Operation, Computer Skills, Communication Skills, Leadership Skills, Organizational Skills, Multitasking Skills, ProblemSolving Skills, People Skills, Warehouse Procedures, ProblemSolving Skills, Leadership Qualities, Collaboration Skills, Feedback Skills, Multilingual Skills",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,12,JOB_0107601,0.6407709717750549,Warehouse Manager,Eclipse Professional Services,"Dallas, TX",Mid senior,Onsite,"Warehouse Management, Shipment Data Entry, Customer Service Communication, Freight Company Coordination, Inventory Record Maintenance, Inventory Control Implementation, Goods Flow Management, Order Fulfillment, Regulatory Compliance, Safety and Productivity Management",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,13,JOB_0076532,0.629174530506134,Warehouse Operations Manager,"iHerb, LLC","Moreno Valley, CA",Mid senior,Onsite,"Strategic planning, Profitability analysis, Efficiency analysis, Budget preparation, Fiscal management, Conflict resolution, Interpersonal communication, Microsoft Office Word, Microsoft Office Excel, Supervisory experience, ECommerce experience, Bachelor's Degree in Business Management, Problemsolving, Judgment, Reasoning skills, Physical fitness, Hectic work environment, Fastpaced work environment, Multilevel distractions, Company uniforms, Closedtoed shoes, Safety equipment, Extended hours",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,14,JOB_0463943,0.6291099786758423,Warehouse Operations Manager,Michael Page,"Norwich, England, United Kingdom",Mid senior,Onsite,"Warehouse Operations Management, Logistics, Supply Chain Management, Distribution, Inventory Management, Health & Safety Control, Performance Management, People Development, Written and Verbal Communication, ResultsDriven, Commercially Minded, IOSH, NEBOSH",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,15,JOB_0127297,0.6264615058898926,Warehouse Operations Manager,C&S Wholesale Grocers,"Windsor Locks, CT",Mid senior,Onsite,"Financial analysis, Operational analysis, Managing process, People management, Dealing with complexity, Deadline oriented, Physical abilities, Safely and efficiently move products, Stand/walk for up to 1012hrs, Retail operations, Distribution, Transportation, Logistics, Supply chain management, Associate Degree, General Studies, Bachelor's Degree, High School Diploma",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,16,JOB_0378559,0.6244558691978455,Warehouse and Fleet Manager,Miller Leith,"Melbourne, Victoria, Australia",Mid senior,Onsite,"Warehouse Management, Distribution Optimization, Inventory Control, HACCP Compliance, Food Safety Standards, Leadership, Team Management, Inventory Management, Logistics Planning",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,17,JOB_0199993,0.623981237411499,Warehouse Manager,Alchemy Global Talent Solutions,"West Samoset, FL",Mid senior,Onsite,"Warehouse Management, Inventory Management, Stock Control, Safety Protocols, Warehousing, Standard Operating Procedures (SOPs), Microsoft Office, Forklift Operation, IATA Dangerous Goods Certification, TSA Regulations, OSHA Certification",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,18,JOB_0116406,0.6220983266830444,Operations Manager,"Perfect Placement Group, LLC","Houston, TX",Mid senior,Onsite,"Operations Management, Logistics, Distribution Center Operations, Lean Manufacturing, MS Office Suite, Strong Leadership, People Management, Time Management, Interpersonal Skills, Problem Solving, Analytical Skills, Teamwork, Conceptualization, Strategic Thinking, Physical Agility, Communication, Spanish (Preferred)",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,19,JOB_0151314,0.6219410300254822,Warehouse Manager,Red Bull Distribution Company,"Rutland, VT",Mid senior,Onsite,"Warehouse Management, Inventory Management, Fleet Management, Safety Management, Operational Excellence, FEFO (First Expiry First Out), Incident Management System, DOT Medical Card, Lifting and Transporting",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,20,JOB_0261055,0.6216457486152649,Operations Manager,Nter Talent,"Heathrow, England, United Kingdom",Mid senior,Onsite,"Operations management, Logistics, Warehousing, Retail, Strategic planning, Process optimization, Warehouse efficiency, Crossfunctional collaboration, Retail operations, Operational excellence",5.123731999901793
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,1,JOB_0489130,0.7246320247650146,Customer Service Representative,Chevrolet Buick GMC de Valleyfield,"Valleyfield, Quebec, Canada",Mid senior,Onsite,"Written communication, Verbal communication, Interpersonal skills, Multitasking, Organization, Prioritization, Phone etiquette, Data entry",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,2,JOB_0331478,0.7226075530052185,Customer Service Agent,GERMANTECH AUTOMOTIVE LLC,"Pompano Beach, FL",Associate,Onsite,"Customer Service, Customer Support, CRM Systems, Communication Skills, Active Listening, Problem Resolution, Time Management, Multitasking, Customer Orientation, Empathy",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,3,JOB_0108360,0.7076189517974854,Customer Service Representative,"All In A Day, Inc.","Jonesboro, AR",Associate,Onsite,"Communication skills, Active listening, Serviceoriented, Customer service, Proficient computer skills, High school diploma or equivalent",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,4,JOB_0130359,0.7054652571678162,Customer Service Representative,America Van Lines,"Pompano Beach, FL",Mid senior,Onsite,"Resilience, Work ethic, Interpersonal skills, Communication skills, Customer service skills, Stress management, Followup skills, Ability to learn new software",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,5,JOB_0000731,0.7033247351646423,Customer Service Representative,CENTUCOM,"Fort Lee, NJ",Mid senior,Onsite,"Customer Service, Customer Relationship Management (CRM) software, Call center experience, Bilingual skills, High school diploma, Postsecondary education",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,6,JOB_0360317,0.7009912133216858,Customer Service Representative,Beverly Behavioral Medicine Group,"Los Angeles, CA",Mid senior,Onsite,"Customer service, Communication, Data entry, Problem solving, Team player, Attention to detail, Interpersonal skills",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,7,JOB_0461883,0.6923843622207642,Customer Service,Tata Consultancy Services,"Querétaro, Mexico",Mid senior,Onsite,"Customer Service, Communication, Customer Interaction",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,8,JOB_0242574,0.6921295523643494,Customer Representative,Opus Business Consulting,"Pittsburgh, PA",Mid senior,Onsite,"Customer service, Sales, Product knowledge, Troubleshooting, Customer relationship management, Knowledge base management, Communication skills, Written communication, Verbal communication",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,9,JOB_0491280,0.6900258660316467,Customer Service Representative,Path Engineering,"North Las Vegas, NV",Mid senior,Onsite,"Customer Service, Order Entry, Production Planning Coordination, Order Tracking, Inventory Management, Customer Database Maintenance, Customs Documentation, Incoming Call Management, ERP (Enterprise Resource Planning), CRM (Customer Relationship Management), Microsoft Office Suite, Basic Computer Skills, Communication Skills, Negotiation Skills, Organizational Skills, ProblemSolving Skills, PLC Programming (Plus)",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,10,JOB_0030437,0.6875542998313904,Customer Service Representative,Lemus Construction Inc.,"Warminster, PA",Mid senior,Onsite,"Customer service, Sales, Troubleshooting, Documentation, Knowledge management, Communication skills, Written communication, Verbal communication",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,11,JOB_0422661,0.6845529079437256,Customer Service Representative,PAD London,"Islington, England, United Kingdom",Mid senior,Onsite,"Customer Service, Communication Skills, ProblemSolving Skills, Teamwork Skills, Computer Literacy, Attention to Detail, Patience, Empathy, Active Listening, Written Communication, Time Management, Organizational Skills, Microsoft Office Suite, Customer Relationship Management (CRM) Software, Complaint Resolution, Order Processing, Data Entry, Feedback Analysis, Leadership Skills, Customer Satisfaction",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,12,JOB_0073029,0.6836898326873779,Customer Service Representative-CSR,Rios Global,"Maplewood, MO",Mid senior,Onsite,"Customer service, Communication, Empathy, Problemsolving, Active listening, Patience, Interpersonal skills, Computer literacy, Order processing, Complaint handling, Team management, Data entry, CRM software, High school diploma, Customer support experience",5.897493999782455
Q25,customer service representative with communication and CRM skills,customer_service,dense_pca128,13,JOB_0400663,0.6815598011016846,Customer Service Representative,The Connected Group,"Edinburgh, Scotland, United Kingdom",Mid senior,Onsite,"Customer service, Communication skills, Problemsolving skills, Attention to detail, Computer proficiency, Microsoft Office Suite, CRM software, High school diploma or equivalent",5.897493999782455
